Local time,Open,High,Low,Close,Volume
18.04.2021 17:00:00.000 GMT-0400,56242,57554,54272,56161,1.87
19.04.2021 17:00:00.000 GMT-0400,56161,57048,53380,56755,2.25
20.04.2021 17:00:00.000 GMT-0400,56745,57060,54297,54943,2.08
21.04.2021 17:00:00.000 GMT-0400,54954,55416,51448,51535,2.52
22.04.2021 17:00:00.000 GMT-0400,51529,52187,47502,50525,2.71
23.04.2021 17:00:00.000 GMT-0400,50527,51179,48734,50927,1.2
24.04.2021 17:00:00.000 GMT-0400,50927,51002,47958,48086,1.31
25.04.2021 17:00:00.000 GMT-0400,48094,54360,47058,53209,2.69
26.04.2021 17:00:00.000 GMT-0400,53209,55337,52623,55158,2
27.04.2021 17:00:00.000 GMT-0400,55158,56426,53857,54389,2.1
28.04.2021 17:00:00.000 GMT-0400,54402,55174,52360,52937,1.99
29.04.2021 17:00:00.000 GMT-0400,52939,57361,52795,56774,1.77
30.04.2021 17:00:00.000 GMT-0400,56779,58487,56687,57692,0.83
01.05.2021 17:00:00.000 GMT-0400,57688,57951,56065,56993,1.03
02.05.2021 17:00:00.000 GMT-0400,56993,58939,56235,56762,1.69
03.05.2021 17:00:00.000 GMT-0400,56764,57458,53229,54721,2.27
04.05.2021 17:00:00.000 GMT-0400,54721,57914,52952,56848,2.07
05.05.2021 17:00:00.000 GMT-0400,56849,58364,55279,55913,2.1
06.05.2021 17:00:00.000 GMT-0400,55913,58656,55288,57639,2.52
07.05.2021 17:00:00.000 GMT-0400,57642,59481,56778,58964,1.04
08.05.2021 17:00:00.000 GMT-0400,58964,59216,56278,57893,1.1
09.05.2021 17:00:00.000 GMT-0400,57885,59534,53709,55264,2.86
10.05.2021 17:00:00.000 GMT-0400,55264,56891,54470,56859,2.78
11.05.2021 17:00:00.000 GMT-0400,56859,57952,53527,54424,2.9
12.05.2021 17:00:00.000 GMT-0400,54431,54752,45910,49260,3.04
13.05.2021 17:00:00.000 GMT-0400,49261,51518,48410,49145,2.74
14.05.2021 17:00:00.000 GMT-0400,49143,50664,46915,48197,1.33
