Local time,Open,High,Low,Close,Volume
22.03.2021 17:00:00.000 GMT-0400,1738.466,1742.378,1724.578,1726.588,75195036.41
23.03.2021 17:00:00.000 GMT-0400,1726.428,1738.318,1723.624,1734.068,68224609.85
24.03.2021 17:00:00.000 GMT-0400,1733.884,1745.388,1721.589,1726.618,81792079.09
25.03.2021 17:00:00.000 GMT-0400,1726.099,1736.648,1721.498,1731.808,69246454.89
26.03.2021 17:00:00.000 GMT-0400,1731.808,1731.808,1731.808,1731.808,0
27.03.2021 17:00:00.000 GMT-0400,1731.808,1731.808,1731.808,1731.808,0
28.03.2021 17:00:00.000 GMT-0400,1731.268,1732.988,1705.668,1712.028,63819384.52
29.03.2021 17:00:00.000 GMT-0400,1711.498,1714.318,1678.600,1684.668,76174570.14
30.03.2021 17:00:00.000 GMT-0400,1684.668,1715.258,1677.788,1707.218,72703804.91
31.03.2021 17:00:00.000 GMT-0400,1707.658,1730.465,1705.638,1728.805,65088354.89
01.04.2021 17:00:00.000 GMT-0400,1728.805,1728.805,1728.805,1728.805,0
02.04.2021 17:00:00.000 GMT-0400,1728.805,1728.805,1728.805,1728.805,0
03.04.2021 17:00:00.000 GMT-0400,1728.805,1728.805,1728.805,1728.805,0
04.04.2021 17:00:00.000 GMT-0400,1727.929,1733.448,1721.148,1727.798,49400108.46
05.04.2021 17:00:00.000 GMT-0400,1727.929,1745.318,1727.058,1742.698,60234450.34
06.04.2021 17:00:00.000 GMT-0400,1742.529,1744.198,1730.518,1737.368,55800084.35
07.04.2021 17:00:00.000 GMT-0400,1736.888,1758.565,1733.058,1755.438,56261799.69
08.04.2021 17:00:00.000 GMT-0400,1755.235,1757.238,1731.168,1743.028,60916737.91
09.04.2021 17:00:00.000 GMT-0400,1743.028,1743.028,1743.028,1743.028,0
10.04.2021 17:00:00.000 GMT-0400,1743.028,1743.028,1743.028,1743.028,0
11.04.2021 17:00:00.000 GMT-0400,1743.378,1744.938,1727.318,1732.408,61470701.87
12.04.2021 17:00:00.000 GMT-0400,1732.248,1748.928,1723.578,1745.118,67937415.06
13.04.2021 17:00:00.000 GMT-0400,1745.129,1749.218,1732.505,1736.088,63384860.28
14.04.2021 17:00:00.000 GMT-0400,1736.013,1769.525,1734.248,1763.598,69922980.61
15.04.2021 17:00:00.000 GMT-0400,1762.838,1783.748,1759.618,1775.748,68778837.74
16.04.2021 17:00:00.000 GMT-0400,1775.748,1775.748,1775.748,1775.748,0
17.04.2021 17:00:00.000 GMT-0400,1775.748,1775.748,1775.748,1775.748,0
18.04.2021 17:00:00.000 GMT-0400,1776.998,1789.968,1766.628,1771.018,75106790.84
19.04.2021 17:00:00.000 GMT-0400,1770.427,1780.328,1763.505,1778.378,71411479.83
20.04.2021 17:00:00.000 GMT-0400,1778.418,1797.528,1776.168,1793.018,70293164.85
21.04.2021 17:00:00.000 GMT-0400,1793.227,1797.748,1777.328,1783.795,77102745.71
22.04.2021 17:00:00.000 GMT-0400,1783.158,1795.858,1769.865,1776.818,71812559.78
